"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","id","media/0/media_url","media/0/type","reply_count","retweet_count","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","urls/1/display_url","urls/1/expanded_url","urls/1/url","user/created_at","user/default_profile_image","user/description","user/fast_followers_count","user/favourites_count","user/followers_count","user/friends_count","user/has_custom_timelines","user/id_str","user/is_translator","user/listed_count","user/location","user/media_count","user/name","user/normal_followers_count","user/possibly_sensitive","user/profile_banner_url","user/profile_image_url_https","user/protected","user/screen_name","user/statuses_count","user/translator_type","user/url","user/verified","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/screen_name","user_mentions/2/id_str","user_mentions/2/name","user_mentions/2/screen_name","user_mentions/3/id_str","user_mentions/3/name","user_mentions/3/screen_name","user_mentions/4/id_str","user_mentions/4/name","user_mentions/4/screen_name","user_mentions/5/id_str","user_mentions/5/name","user_mentions/5/screen_name","user_mentions/6/id_str","user_mentions/6/name","user_mentions/6/screen_name","user_mentions/7/id_str","user_mentions/7/name","user_mentions/7/screen_name","user_mentions/8/id_str","user_mentions/8/name","user_mentions/8/screen_name","user_mentions/9/id_str","user_mentions/9/name","user_mentions/9/screen_name","user_mentions/10/id_str","user_mentions/10/name","user_mentions/10/screen_name","user_mentions/11/id_str","user_mentions/11/name","user_mentions/11/screen_name"
"1597441567882874881","2022-11-29T04:05:23.000Z","131","An encouraging statement by the Spokesperson for the Foreign Ministry of #China Zhao Lijian reaffirming that China🇨🇳 will stand with #SriLanka 🇱🇰 during difficult times and help overcome the present economic challenges. @ChinaEmbSL @MFA_SriLanka https://t.co/DU5ABImEhx","China","SriLanka","1597441567882874881","https://pbs.twimg.com/ext_tw_video_thumb/1597441485665800193/pu/img/s8Ah6nufSbnF-rKc.jpg","photo","139","18","https://twitter.com/alisabrypc/status/1597441567882874881",,,,,,,"2022-08-30T07:08:28.000Z","false","Minister of Foreign Affairs - Sri Lanka 🇱🇰 President’s Counsel. Parliamentarian.","0","99","1745","103","false","1564509727781859328","false","16","Sri Lanka","124","M U M Ali Sabry","1745","false","https://pbs.twimg.com/profile_banners/1564509727781859328/1661845632","https://pbs.twimg.com/profile_images/1568809924171538434/srKLbaMv_normal.jpg","false","alisabrypc","230","none","https://t.co/JBHMOkqfrC","true","1240860947826311169","Chinese Embassy in Sri Lanka","ChinaEmbSL","1411941818","MFA SriLanka 🇱🇰","MFA_SriLanka",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1597441567882874881","2022-11-29T05:45:34.000Z","1","@alisabrypc @Dinouk_C @ChinaEmbSL @MFA_SriLanka Why have you not congratulated Malaysia new PM @anwaribrahim? Is it because he is unlike a SLPP MP?",,,"1597466781589069824",,,"2","0","https://twitter.com/yohes1/status/1597466781589069824",,,,,,,"2010-07-10T19:32:30.000Z","false","Chartered Accountant/Tax Consultant/Yoga Practitioner/Minimalist/WFH Advocate","0","905","254","369","true","165157469","false","3","Dubai","210","Yoga Yoheswaran","254","false","https://pbs.twimg.com/profile_banners/165157469/1623150270","https://pbs.twimg.com/profile_images/1392849650797907974/DmaEHW5V_normal.jpg","false","yohes1","13771","none","https://t.co/McO9FuTP2V","false","1564509727781859328","M U M Ali Sabry","alisabrypc","2903504148","Dinouk Colombage","Dinouk_C","1240860947826311169","Chinese Embassy in Sri Lanka","ChinaEmbSL","1411941818","MFA SriLanka 🇱🇰","MFA_SriLanka","1839871","Anwar Ibrahim","anwaribrahim",,,,,,,,,,,,,,,,,,,,,
"1597441567882874881","2022-11-29T06:23:55.000Z","2","@alisabrypc @ChinaEmbSL @MFA_SriLanka Are you going to stand with CCP while they brutally suppressed Chinese people during their COVID protests?",,,"1597476430233100291",,,"0","0","https://twitter.com/0xSriLanka/status/1597476430233100291",,,,,,,"2021-07-08T19:03:39.000Z","false","Security researcher / counterintel /Harvard /worldquant

Independent //RT doesn't mean endorsement.

0xsrilankan(at)https://t.co/T5xDH2k7oU","0","69","10014","354","true","1413212150047252480","false","5","Japan & United States","224","Kara 🦇 🔊/⌐◨-◨","10014","false","https://pbs.twimg.com/profile_banners/1413212150047252480/1666429499","https://pbs.twimg.com/profile_images/1600542865771614209/OU0MTLyx_normal.jpg","false","0xSriLanka","2425","none",,"false","1564509727781859328","M U M Ali Sabry","alisabrypc","1240860947826311169","Chinese Embassy in Sri Lanka","ChinaEmbSL","1411941818","MFA SriLanka 🇱🇰","MFA_SriLanka",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1597441567882874881","2022-11-29T06:38:27.000Z","2","@alisabrypc @rangaba @ChinaEmbSL @MFA_SriLanka China itself created the difficult time 😂😂",,,"1597480087670394881",,,"0","1","https://twitter.com/nochivanni/status/1597480087670394881",,,,,,,"2022-10-29T19:01:28.000Z","false","","0","638","8","68","false","1586433015525376001","false","0","","21","Siva","8","false","https://pbs.twimg.com/profile_banners/1586433015525376001/1668237420","https://pbs.twimg.com/profile_images/1610675764118130697/PE2wxd_Z_normal.jpg","false","nochivanni","206","none",,"false","1564509727781859328","M U M Ali Sabry","alisabrypc","140395166","Ranga Sirilal","rangaba","1240860947826311169","Chinese Embassy in Sri Lanka","ChinaEmbSL","1411941818","MFA SriLanka 🇱🇰","MFA_SriLanka",,,,,,,,,,,,,,,,,,,,,,,,
"1597441567882874881","2022-11-29T07:34:45.000Z","3","@alisabrypc @ChinaEmbSL @MFA_SriLanka What about debt restructuring? Standing with Sri Lanka would mean debt restructuring. The enthusiasm with which you tweet this makes one feel that you are on China's payroll!",,,"1597494256263831552",,,"0","4","https://twitter.com/krishna_perera/status/1597494256263831552",,,,,,,"2020-06-21T14:38:41.000Z","false","Just an ordinary person trying out twitter","0","75801","449","1132","true","1274713248378560512","false","1","","617","Krishna Perera","449","false","https://pbs.twimg.com/profile_banners/1274713248378560512/1668073628","https://pbs.twimg.com/profile_images/1590642752689037312/jIT6SfKc_normal.jpg","false","krishna_perera","56797","none",,"false","1564509727781859328","M U M Ali Sabry","alisabrypc","1240860947826311169","Chinese Embassy in Sri Lanka","ChinaEmbSL","1411941818","MFA SriLanka 🇱🇰","MFA_SriLanka",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1597441567882874881","2022-11-29T09:39:15.000Z","0","@alisabrypc @ChinaEmbSL @MFA_SriLanka Yeah, they are worried about all that money the #Rajapaksa's borrowed in our name","Rajapaksa",,"1597525587446620160",,,"0","0","https://twitter.com/Maximuslk/status/1597525587446620160",,,,,,,"2010-04-17T06:57:25.000Z","false","🙏Travel & photography is how I want to spend my life. Highlights - two days by boat to Timbuktu. A
 growing bucket list and so much more to see and do! 🇧 🇱","0","32638","608","658","true","134017648","false","27","Burkina Faso","846","😷 Sumudu Dhanapala - wants Accountability 💉💉💉","608","false","https://pbs.twimg.com/profile_banners/134017648/1657366537","https://pbs.twimg.com/profile_images/1585154254146310151/vCuRi88C_normal.jpg","false","Maximuslk","33628","none",,"false","1564509727781859328","M U M Ali Sabry","alisabrypc","1240860947826311169","Chinese Embassy in Sri Lanka","ChinaEmbSL","1411941818","MFA SriLanka 🇱🇰","MFA_SriLanka",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1597441567882874881","2022-11-29T13:53:57.000Z","0","@alisabrypc @ChinaEmbSL @MFA_SriLanka Did you get the translation correct? Did he say, 'stand with' or 'take over?'",,,"1597589687581147136",,,"0","0","https://twitter.com/Farique14/status/1597589687581147136",,,,,,,"2020-01-23T21:04:02.000Z","false","Cricket, is there a life beyond it?","0","5176","78","72","false","1220452090901946381","false","1","","435","Farique","78","false",,"https://pbs.twimg.com/profile_images/1589131114475655168/I6J3bQwD_normal.jpg","false","Farique14","6015","none",,"false","1564509727781859328","M U M Ali Sabry","alisabrypc","1240860947826311169","Chinese Embassy in Sri Lanka","ChinaEmbSL","1411941818","MFA SriLanka 🇱🇰","MFA_SriLanka",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1597441567882874881","2022-11-29T16:20:52.000Z","1","@alisabrypc @ChinaEmbSL @MFA_SriLanka Hon. Ali Sabry China wants no reduction on lent capital (hair cut), because  that is what the plan of US Empire is to destroy the BRI?  BRl countries, Ghana next, in most debt to the USE. With the IMF destroy BRI.China offering reduced interest and longer payment period, yes?",,,"1597626659313979392",,,"0","0","https://twitter.com/AmaratungaGehan/status/1597626659313979392",,,,,,,"2020-05-15T12:36:01.000Z","false","Different prof","0","1166","211","254","true","1261273931526397953","false","2","","19","Gehan Amaratunga","211","false",,"https://pbs.twimg.com/profile_images/1282876403847852034/6Mph8UtA_normal.jpg","false","AmaratungaGehan","1369","none",,"false","1564509727781859328","M U M Ali Sabry","alisabrypc","1240860947826311169","Chinese Embassy in Sri Lanka","ChinaEmbSL","1411941818","MFA SriLanka 🇱🇰","MFA_SriLanka",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1597441567882874881","2022-11-29T17:58:18.000Z","0","@alisabrypc @GanegodaYevin @ChinaEmbSL @MFA_SriLanka 👍💪👊🇱🇰",,,"1597651176748888064",,,"0","0","https://twitter.com/piyabandure/status/1597651176748888064",,,,,,,"2009-05-26T11:13:10.000Z","false","","0","16277","199","549","true","42604630","false","0","","1652","rest borg","199","false",,"https://pbs.twimg.com/profile_images/746738519058579457/SZXBdzGS_normal.jpg","false","piyabandure","27000","none",,"false","1564509727781859328","M U M Ali Sabry","alisabrypc","1527988433389424642","Yevin Ganegoda","GanegodaYevin","1240860947826311169","Chinese Embassy in Sri Lanka","ChinaEmbSL","1411941818","MFA SriLanka 🇱🇰","MFA_SriLanka",,,,,,,,,,,,,,,,,,,,,,,,
"1597441567882874881","2022-11-30T06:05:30.000Z","1","@alisabrypc @RW_UNP @ChinaEmbSL @MFA_SriLanka Every cloud has a silver lining !! However, the problem faced by Sri Lanka due to mismanagement by past leaders is in the bottom of the bottomless well !! Let us hope for the best !!",,,"1597834185816756224",,,"0","0","https://twitter.com/WinstonPathira2/status/1597834185816756224",,,,,,,"2022-01-10T16:59:06.000Z","false","Retd.Senior  Public Servant from SLAS-(Special Class) - (Equivalent to Civil Service of UK).                         International MBA (Glasgow) UK.","0","8","8","11","false","1480584722132574210","false","0","Colombo, Sri Lanka ","2","Winston Pathiraja","8","false","https://pbs.twimg.com/profile_banners/1480584722132574210/1666694519","https://pbs.twimg.com/profile_images/1480585268851662850/2w1HtGMO_normal.jpg","false","WinstonPathira2","64","none","https://t.co/LmzszNImL5","false","1564509727781859328","M U M Ali Sabry","alisabrypc","2913830408","Ranil Wickremesinghe","RW_UNP","1240860947826311169","Chinese Embassy in Sri Lanka","ChinaEmbSL","1411941818","MFA SriLanka 🇱🇰","MFA_SriLanka",,,,,,,,,,,,,,,,,,,,,,,,
