"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","id","media/0/media_url","media/0/type","reply_count","retweet_count","url","user/created_at","user/default_profile_image","user/description","user/fast_followers_count","user/favourites_count","user/followers_count","user/friends_count","user/has_custom_timelines","user/id_str","user/is_translator","user/listed_count","user/location","user/media_count","user/name","user/normal_followers_count","user/possibly_sensitive","user/profile_banner_url","user/profile_image_url_https","user/protected","user/screen_name","user/statuses_count","user/translator_type","user/url","user/verified","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/screen_name","user_mentions/2/id_str","user_mentions/2/name","user_mentions/2/screen_name"
"1604386026759127040","2022-12-18T09:47:30.000Z","8","@nanayakkara77 ලැජ්ජාවක් නැති වසලය.. සමරන්න ටුවීට් කරන්න දේවල් නෙවේ වසලයෝ ඕවා.. තොපි මිනිස්සුන්ට ඉපදුනු රට නැති කරපු නිසයි මිනිස්සු රට අතෑරල යන්නේ. කාලකන්නි .. තොපි කොහොමද යකෝ ඇමති කම් කරන්නේ තාමත් ලැජ්ජාවක් නැතුව",,,"1604413034419699717",,,"0","0","https://twitter.com/maheshpriyamal/status/1604413034419699717","2012-06-08T13:05:52.000Z","false","","0","19","2","50","false","602745064","false","2","","1","mahesh","2","false",,"https://pbs.twimg.com/profile_images/1449250068658212866/dhD5JPrx_normal.jpg","false","maheshpriyamal","121","none",,"false","1693300458","Manusha Nanayakkara","nanayakkara77",,,,,,
"1604386026759127040","2022-12-18T09:48:28.000Z","3","@nanayakkara77 It’s a shame man….",,,"1604413277592850432",,,"0","0","https://twitter.com/hijazm/status/1604413277592850432","2009-11-30T10:28:20.000Z","false","","0","2373","100","157","false","93603976","false","7","Colombo, Sri Lanka","22","Mohamed Hijaz","100","false",,"https://pbs.twimg.com/profile_images/798220589861314560/Y3W_nNkY_normal.jpg","false","hijazm","3187","none","https://t.co/cnVnWv2m3E","false","1693300458","Manusha Nanayakkara","nanayakkara77",,,,,,
"1604386026759127040","2022-12-18T09:55:37.000Z","23","@nanayakkara77 This is not a achievement. SL government should be ashamed that they cant take care their own people. Actually people are forced to leave the country as they cant manage day to day life with government tugs. Really pathetic.",,,"1604415077381292032",,,"1","0","https://twitter.com/amilamadawa1/status/1604415077381292032","2013-10-10T21:24:43.000Z","false","","0","4918","49","248","true","1952650802","false","1","","3","Amila","49","false",,"https://pbs.twimg.com/profile_images/1268849845328109568/MVPhta0P_normal.jpg","false","amilamadawa1","468","none",,"false","1693300458","Manusha Nanayakkara","nanayakkara77",,,,,,
"1604386026759127040","2022-12-18T10:05:05.000Z","2","@nanayakkara77 The new pimp is bragging about his ""achievement""",,,"1604417458995187713",,,"0","0","https://twitter.com/saadhu/status/1604417458995187713","2008-12-15T05:27:36.000Z","false","writer from sri lanka, fiction, historical fiction and poetry. true matriot of Mother Earth. believe in Loving Kindness for all life on earth.","0","883","2651","2685","false","18131385","false","35","Colombo, Sri Lanka","178","daya dissanayake","2651","false","https://pbs.twimg.com/profile_banners/18131385/1649298556","https://pbs.twimg.com/profile_images/1511894276657258496/qQnFrJxn_normal.jpg","false","saadhu","6473","none",,"false","1693300458","Manusha Nanayakkara","nanayakkara77",,,,,,
"1604386026759127040","2022-12-18T10:05:30.000Z","4","@nanayakkara77 Is this an achievement of some sort ? Also, exactly what facilitation and service employment bureau extend to these men and women ? Contribute to the continued crisis of poor allocation of the hard earned money in the ever so inefficient government sector? Apathy!",,,"1604417562539806720",,,"0","0","https://twitter.com/DilinPeiris/status/1604417562539806720","2012-11-27T02:56:00.000Z","false","","0","68","26","42","false","973144598","false","0","Sri Lanka","43","Dilin Peiris","26","false","https://pbs.twimg.com/profile_banners/973144598/1541225786","https://pbs.twimg.com/profile_images/1347181000028160001/6LmNmIAZ_normal.jpg","false","DilinPeiris","212","none","https://t.co/ci4wDHf3XG","false","1693300458","Manusha Nanayakkara","nanayakkara77",,,,,,
"1604386026759127040","2022-12-18T10:05:56.000Z","26","@nanayakkara77 #circularmigration definition මිනිසුන්ට රට එපා කරවල, පිටරටකට යවලා, රජයේ ඇමතිවරු බලාගන්න ඩොලර් නැවත රටට එවිම.","circularmigration",,"1604417671000633344",,,"1","0","https://twitter.com/Charith_atu/status/1604417671000633344","2019-04-21T14:36:11.000Z","false","Information is what makes you stay ahead of the game #pantherLK","0","8485","166","261","true","1119973108482486277","false","2","Sri Lanka","68","Charith Atukorala","166","false","https://pbs.twimg.com/profile_banners/1119973108482486277/1661164282","https://pbs.twimg.com/profile_images/1193910069999501312/sSN2H5jH_normal.jpg","false","Charith_atu","1087","none","https://t.co/8kPoqUaDcD","false","1693300458","Manusha Nanayakkara","nanayakkara77",,,,,,
"1604386026759127040","2022-12-18T10:11:49.000Z","6","@nanayakkara77 Do you have stats for the number of people who never return home? Poorest of the poor are exploited and we should celebrate?",,,"1604419154429165568",,,"1","1","https://twitter.com/varufernando/status/1604419154429165568","2022-02-26T11:04:08.000Z","false","Counselor | Studies Psychology @londonU | Teaches counseling & psychotherapy (The Wellness Center) | Newsletter - https://t.co/FgcBU0CemW","0","3088","166","486","false","1497527778660528131","false","0","Sri Lanka","67","Varuni Fernando","166","false","https://pbs.twimg.com/profile_banners/1497527778660528131/1650246400","https://pbs.twimg.com/profile_images/1592124097110097922/3rn10wcZ_normal.jpg","false","varufernando","1165","none","https://t.co/vRO0RubTI6","false","1693300458","Manusha Nanayakkara","nanayakkara77",,,,,,
"1604386026759127040","2022-12-18T10:14:33.000Z","2","@nanayakkara77 What an achievement ! Moron🤬",,,"1604419840449851392",,,"0","0","https://twitter.com/k_ransiri/status/1604419840449851392","2021-09-12T15:05:28.000Z","false","I ♥️bees","0","185","3","38","false","1437069692917596164","false","0","","15","Ransiri K","3","false",,"https://pbs.twimg.com/profile_images/1437071763586707462/SH9q4Pu0_normal.jpg","false","k_ransiri","119","none",,"false","1693300458","Manusha Nanayakkara","nanayakkara77",,,,,,
"1604386026759127040","2022-12-18T10:36:55.000Z","5","@nanayakkara77 Did you count the sex slave trafficking under this too? You are celebrating sending people out of this country by the force of circumstances rather than choice.",,,"1604425469713006592",,,"0","0","https://twitter.com/AmaliFernando72/status/1604425469713006592","2022-05-09T10:25:21.000Z","true","To be or Not be on a diet ….that is the question","0","6854","58","160","false","1523609954409918464","false","1","Sri Lanka","73","Amali Fernando","58","false",,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","false","AmaliFernando72","1774","none",,"false","1693300458","Manusha Nanayakkara","nanayakkara77",,,,,,
"1604386026759127040","2022-12-18T10:52:26.000Z","2","@nanayakkara77 https://t.co/JvVI6RuBPo",,,"1604429373620224001","https://pbs.twimg.com/tweet_video_thumb/FkQUAhZWYAAQGJY.jpg","photo","0","0","https://twitter.com/JohannAnderson6/status/1604429373620224001","2021-04-30T16:34:40.000Z","false","Consultant in Digital Automation/fitness and powerlifting lifestyle/ Singing and playing the guitar/ Rock & roll music 🇱🇰 🇬🇧 🙏 ⛪️ ✝️","0","15559","73","123","false","1388169863890300932","false","1","London, England","50","Johann Anderson","73","false",,"https://pbs.twimg.com/profile_images/1399069779705712645/BCz7z8ua_normal.jpg","false","JohannAnderson6","8294","none","https://t.co/XoThx3wAdU","false","1693300458","Manusha Nanayakkara","nanayakkara77",,,,,,
"1604386026759127040","2022-12-18T11:00:07.000Z","3","@nanayakkara77 An economy dependent on remittances! You should be ashamed even to mention these facts. You expect remittances to maintain the lifestyles of politicians. Do we need leaders to do this job? No. Even, clerks alone, can run these ministries.",,,"1604431309593399298",,,"0","0","https://twitter.com/PeirisKamil/status/1604431309593399298","2022-01-24T04:42:36.000Z","false","","0","3220","20","154","true","1485472994902568966","false","1","","4","Free flowing","20","false",,"https://pbs.twimg.com/profile_images/1485473084396417024/L1qVaF1i_normal.png","false","PeirisKamil","173","none",,"false","1693300458","Manusha Nanayakkara","nanayakkara77",,,,,,
"1604386026759127040","2022-12-18T11:13:17.000Z","33","@nanayakkara77 People leave because they feel that there are no opportunities for them in their native land. You cannot have long term sustained growth in a country without skilled labour and that is what this migration cycle is creating. Certainly not something to be proud of!",,,"1604434623639195648",,,"0","0","https://twitter.com/RandomNoise007/status/1604434623639195648","2019-09-27T03:39:49.000Z","false","Portfolio Manager, Physicist and ancient history buff.

All comments are my personal views.","0","33","87","105","false","1177427546742214656","false","1","","0","Naveen Gunawardane","87","false","https://pbs.twimg.com/profile_banners/1177427546742214656/1662086331","https://pbs.twimg.com/profile_images/1388734114174431237/omb08icZ_normal.jpg","false","RandomNoise007","106","none",,"false","1693300458","Manusha Nanayakkara","nanayakkara77",,,,,,
"1604386026759127040","2022-12-18T11:19:27.000Z","3","@nanayakkara77 Ah yes Manusha, people leaving the country due to the high cost of living and the economic crisis due to corrupt politicians like you is your biggest achievement. Ofcourse they are contributing 😂. Who are you still kidding to? Yourself or us?",,,"1604436175472713728",,,"0","0","https://twitter.com/mallawwe/status/1604436175472713728","2014-08-19T02:58:15.000Z","false","","0","256","1","23","false","2743807964","false","1","haha","0","realcmpunk2","1","false",,"https://pbs.twimg.com/profile_images/535476350576889857/d3ElSN6Y_normal.jpeg","false","mallawwe","20","none",,"false","1693300458","Manusha Nanayakkara","nanayakkara77",,,,,,
"1604386026759127040","2022-12-18T11:36:01.000Z","1","@nanayakkara77 Hopefully come elections you’ll will have a system where they can vote too???",,,"1604440343298330624",,,"0","0","https://twitter.com/Zumrah/status/1604440343298330624","2009-07-31T06:47:50.000Z","false","🍃 human 🐝 happy hijabi 🧕 tube light 💡","0","24807","369","446","true","61712131","false","1","","170","Zumrah Fouzi","369","false","https://pbs.twimg.com/profile_banners/61712131/1655202443","https://pbs.twimg.com/profile_images/1515631711048323072/eG-Ju8UT_normal.jpg","false","Zumrah","3502","none",,"false","1693300458","Manusha Nanayakkara","nanayakkara77",,,,,,
"1604386026759127040","2022-12-18T11:37:47.000Z","1","@nanayakkara77 Haa is this your achievement??",,,"1604440787206520833",,,"1","0","https://twitter.com/RafiudeenRiswan/status/1604440787206520833","2020-05-30T02:19:47.000Z","false","Humanity Engineer # Peace Lover # Human # Proud Srilankan","0","365","11","207","false","1266554779733557251","false","0","","1","Riswan","11","false",,"https://pbs.twimg.com/profile_images/1478389419770011649/ugTFeE7Q_normal.jpg","false","RafiudeenRiswan","276","none",,"false","1693300458","Manusha Nanayakkara","nanayakkara77",,,,,,
"1604386026759127040","2022-12-18T11:39:29.000Z","1","@nanayakkara77 Fix the leak in the bucket. Whatever your pouring in will leak out",,,"1604441214035853312",,,"0","0","https://twitter.com/ANailufer/status/1604441214035853312","2020-11-25T08:23:21.000Z","false","Proud Sri Lankan Citizen, Scrolling for something Good. To Learn and Share. Views are personal and not to offend.","0","7160","31","41","false","1331513750088679424","false","0","","11","🇱🇰","31","false","https://pbs.twimg.com/profile_banners/1331513750088679424/1625549442","https://pbs.twimg.com/profile_images/1582988296195805184/OTsxXqcd_normal.jpg","false","ANailufer","2540","none",,"false","1693300458","Manusha Nanayakkara","nanayakkara77",,,,,,
"1604386026759127040","2022-12-18T11:41:29.000Z","1","@nanayakkara77 You should proud if you create the jobs in Srilanka and call migrant workers back to our county",,,"1604441716932874240",,,"0","0","https://twitter.com/RafiudeenRiswan/status/1604441716932874240","2020-05-30T02:19:47.000Z","false","Humanity Engineer # Peace Lover # Human # Proud Srilankan","0","365","11","207","false","1266554779733557251","false","0","","1","Riswan","11","false",,"https://pbs.twimg.com/profile_images/1478389419770011649/ugTFeE7Q_normal.jpg","false","RafiudeenRiswan","276","none",,"false","1693300458","Manusha Nanayakkara","nanayakkara77",,,,,,
"1604386026759127040","2022-12-18T11:45:23.000Z","2","@nanayakkara77 You are proudly selling local labour and pathetically boasting about it...you are utterly despicable",,,"1604442698240430080",,,"0","0","https://twitter.com/VishKid/status/1604442698240430080","2009-09-17T08:18:43.000Z","true","","0","24","7","43","false","74964687","false","0","","1","Vish","7","false",,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","false","VishKid","89","none",,"false","1693300458","Manusha Nanayakkara","nanayakkara77",,,,,,
"1604386026759127040","2022-12-18T11:55:36.000Z","1","@nanayakkara77 Despite all your trumpet beats, our foreign reserve is rapidly declining.",,,"1604445272607555584",,,"0","0","https://twitter.com/Newbie93745974/status/1604445272607555584","2018-05-02T03:17:44.000Z","true","Passion for all sports","0","1684","54","79","true","991517063792312321","false","0","Sri Lanka","1","Badrud","54","false","https://pbs.twimg.com/profile_banners/991517063792312321/1672254306","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","false","Newbie93745974","206","none",,"false","1693300458","Manusha Nanayakkara","nanayakkara77",,,,,,
"1604386026759127040","2022-12-18T12:05:33.000Z","11","@nanayakkara77 If taking credits was a game, you would be the World Champion.",,,"1604447774614888448",,,"0","0","https://twitter.com/DrChandanaWick/status/1604447774614888448","2022-01-04T13:17:30.000Z","false","Doctor, cricket lover, proud Sri Lankan, views are personal.","0","2844","100","109","false","1478354830359863297","false","0","","112","Dr Chandana Wickaramasinghe","100","false",,"https://pbs.twimg.com/profile_images/1577275400488902657/nQbYTXgO_normal.jpg","false","DrChandanaWick","1675","none",,"false","1693300458","Manusha Nanayakkara","nanayakkara77",,,,,,
"1604386026759127040","2022-12-18T12:07:03.000Z","1","@nanayakkara77 Is it proud?
OMG
😂😂",,,"1604448150953017345",,,"0","0","https://twitter.com/al_thavam/status/1604448150953017345","2020-05-09T04:01:16.000Z","false","A proud srilankan🇱🇰 Slmc youth Affairs director .","0","647","440","816","true","1258970200810024960","false","1","Ampara,srilanka","185","AL Thavam","440","false","https://pbs.twimg.com/profile_banners/1258970200810024960/1615548749","https://pbs.twimg.com/profile_images/1417687826221735940/5Fu1LQMd_normal.jpg","false","al_thavam","1283","none",,"false","1693300458","Manusha Nanayakkara","nanayakkara77",,,,,,
"1604386026759127040","2022-12-18T12:25:03.000Z","11","@nanayakkara77 This is not positive news, no matter which way you spin it.",,,"1604452681271062528",,,"0","0","https://twitter.com/DhariDaluwatte/status/1604452681271062528","2014-06-02T08:16:41.000Z","false","Lawyer with an interest in political affairs. Tweets are my own. Retweets and likes are not endorsements.","0","25713","888","77","true","2541026641","false","23","Colombo","100","Dharini Daluwatte","888","false","https://pbs.twimg.com/profile_banners/2541026641/1626277133","https://pbs.twimg.com/profile_images/1510103253593194497/3rE4toUj_normal.jpg","false","DhariDaluwatte","17778","none",,"false","1693300458","Manusha Nanayakkara","nanayakkara77",,,,,,
"1604386026759127040","2022-12-18T12:26:04.000Z","1","@nanayakkara77 Wait for the numbers to talk in 2 months.",,,"1604452938146947072",,,"0","0","https://twitter.com/SabriWahid15/status/1604452938146947072","2022-05-10T10:59:24.000Z","true","","0","2","2","20","true","1523980950694100992","false","0","","14","Sabri Wahid","2","false",,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","false","SabriWahid15","748","none",,"false","1693300458","Manusha Nanayakkara","nanayakkara77",,,,,,
"1604386026759127040","2022-12-18T12:47:24.000Z","3","@nanayakkara77 Pathetic!!! Nothing to be proud about. Such a disgrace!!!",,,"1604458308806774785",,,"0","0","https://twitter.com/r_evarts/status/1604458308806774785","2009-05-13T12:41:37.000Z","false","Digital marketer & wildlife photographer.","0","49288","466","342","false","39741635","false","1","Sri Lanka","874","Evarts","466","false","https://pbs.twimg.com/profile_banners/39741635/1589712205","https://pbs.twimg.com/profile_images/1027897345944432640/MDioLwyv_normal.jpg","false","r_evarts","15480","none","https://t.co/kzbR1R6szV","false","1693300458","Manusha Nanayakkara","nanayakkara77",,,,,,
"1604386026759127040","2022-12-18T12:55:06.000Z","2","@nanayakkara77 MPs and Cabinet Ministers should set an example and do the same.",,,"1604460243811196929",,,"0","0","https://twitter.com/Namzg/status/1604460243811196929","2012-11-19T18:22:54.000Z","false","Chartered IT Engineer; Cloud Specialist @IFS, Husband and Father. Opinions are my own.","0","223","58","245","false","958102369","false","3","Melbourne, Victoria","8","Namini Gunasena","58","false","https://pbs.twimg.com/profile_banners/958102369/1625223083","https://pbs.twimg.com/profile_images/1410914201883725827/sluDy1y-_normal.jpg","false","Namzg","213","none",,"false","1693300458","Manusha Nanayakkara","nanayakkara77",,,,,,
"1604386026759127040","2022-12-18T12:59:25.000Z","1","@nanayakkara77 When skills are away sticks will dance",,,"1604461332237287424",,,"0","0","https://twitter.com/akalinga/status/1604461332237287424","2009-07-06T06:06:17.000Z","false","Sri Lankan|| IT Professional || System Designer  || Project Mgr || Traveler || Motivator || Event Planner || Creative Designer
#SriLankan#Pathana
#SriLanka
#LKA","0","4982","131","349","true","54133308","false","1","KL, Malaysia","174","Asitha Kalinga 🇱🇰","131","false","https://pbs.twimg.com/profile_banners/54133308/1653620573","https://pbs.twimg.com/profile_images/489965096114724864/qWb-QvzG_normal.jpeg","false","akalinga","1655","none",,"false","1693300458","Manusha Nanayakkara","nanayakkara77",,,,,,
"1604386026759127040","2022-12-18T13:00:16.000Z","1","@nanayakkara77 🫵🤫",,,"1604461543969918976",,,"0","0","https://twitter.com/siyas51843967/status/1604461543969918976","2019-06-06T17:50:27.000Z","false","","0","702","8","154","true","1136691837891227648","false","0","Dubai, United Arab Emirates","10","siyas","8","false",,"https://pbs.twimg.com/profile_images/1430094529542172676/IBJJUYeD_normal.jpg","false","siyas51843967","121","none",,"false","1693300458","Manusha Nanayakkara","nanayakkara77",,,,,,
"1604386026759127040","2022-12-18T13:02:56.000Z","55","@nanayakkara77 These are not  MIGRANT WORKERS.......
Its the very cream of the extremely crucial industries we are losing in draws-from  Apparel/ IT/ Plantations etc. 
Would be extremely difficult talent to replace even by the mid term.",,,"1604462214659723267",,,"2","6","https://twitter.com/kelums/status/1604462214659723267","2009-07-20T02:42:54.000Z","false","Teacher, laws and else.
I stand by my views, until disproved.","0","56082","2276","1106","true","58367031","false","28","srilanka","1132","Kelum Samarasena","2276","false","https://pbs.twimg.com/profile_banners/58367031/1390243698","https://pbs.twimg.com/profile_images/428709311758340096/vKDuCrFb_normal.jpeg","false","kelums","20245","none",,"false","1693300458","Manusha Nanayakkara","nanayakkara77",,,,,,
"1604386026759127040","2022-12-18T13:07:38.000Z","1","@nanayakkara77 Another born liar of our mother nation.",,,"1604463398531796992",,,"0","0","https://twitter.com/nazim_nilar/status/1604463398531796992","2022-06-20T05:33:56.000Z","true","","0","578","7","56","false","1538756923872657409","false","0","","0","NILAR NAZIM","7","false",,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","false","nazim_nilar","261","none",,"false","1693300458","Manusha Nanayakkara","nanayakkara77",,,,,,
"1604386026759127040","2022-12-18T13:09:32.000Z","19","@nanayakkara77 Most of them are leaving out of desperation thanks to the endless screw ups and corruption by people like you and you're gloating? There's scum, and then there's you. Shameless.",,,"1604463878909595648",,,"0","2","https://twitter.com/Mifi_Kay/status/1604463878909595648","2020-01-10T00:24:28.000Z","false","🏝️ Vagabond Wisdom
#jogabonito","0","20112","88","220","true","1215429119321804800","false","1","Sri Lanka","300","Mifi K","88","false","https://pbs.twimg.com/profile_banners/1215429119321804800/1596677603","https://pbs.twimg.com/profile_images/1218251093911724034/PCn674kG_normal.jpg","false","Mifi_Kay","3733","none",,"false","1693300458","Manusha Nanayakkara","nanayakkara77",,,,,,
"1604386026759127040","2022-12-18T13:16:56.000Z","9","@nanayakkara77 Buruwek people leave because they know there is no future in country you and @fernandoharin shamelessly supported @GotabayaR to get a minister post",,,"1604465740132016129",,,"1","1","https://twitter.com/sankadon/status/1604465740132016129","2010-12-21T11:21:51.000Z","true","🏴🏴🏴🏴 #gohomeGota","0","58064","429","59","false","229050076","false","1","Sri Lanka","4455","ශ්‍රී ලංකාධීශ්වර පද්මවිභූෂණ","429","false",,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","false","sankadon","59343","none",,"false","1693300458","Manusha Nanayakkara","nanayakkara77","2354918760","Harin Fernando","fernandoharin","3191855185","Gotabaya Rajapaksa","GotabayaR"
