"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","hashtags/2","id","media/0/media_url","media/0/type","reply_count","retweet_count","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","user/created_at","user/default_profile_image","user/description","user/fast_followers_count","user/favourites_count","user/followers_count","user/friends_count","user/has_custom_timelines","user/id_str","user/is_translator","user/listed_count","user/location","user/media_count","user/name","user/normal_followers_count","user/possibly_sensitive","user/profile_banner_url","user/profile_image_url_https","user/protected","user/screen_name","user/statuses_count","user/translator_type","user/url","user/verified","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/screen_name","user_mentions/2/id_str","user_mentions/2/name","user_mentions/2/screen_name"
"1603610228154863616","2022-12-16T05:58:46.000Z","1","@sajithpremadasa next time you have to wish , sympathize or communicate some emotion or state of mind. Just state that only without going into much details . You are dealing with people at most vulnerable times .",,,,"1603630697423392768",,,"0","0","https://twitter.com/Don135/status/1603630697423392768",,,,"2010-02-01T08:16:50.000Z","false","Always do the right thing and speak up when needed .","0","423","9","180","false","110362943","false","0","Sri Lanka","5","Dhanushka Nissanka","9","false",,"https://pbs.twimg.com/profile_images/1470089155271172099/qoVTKFzF_normal.jpg","false","Don135","119","none",,"false","106014897","Sajith Premadasa","sajithpremadasa",,,,,,
"1603610228154863616","2022-12-16T06:29:57.000Z","1","@sajithpremadasa Thoughts and prayers do not do shit, man. Take action. Words not enough",,,,"1603638545150869504",,,"0","0","https://twitter.com/ad75nyu/status/1603638545150869504",,,,"2016-01-24T14:40:35.000Z","false","Sri Lankan living in the US.  Hoping for a better SL.","0","8","54","64","true","4842119961","false","0","Greenwich Village, Manhattan","16","Ananda Dasanayake","54","false",,"https://pbs.twimg.com/profile_images/1198960371287101440/OIVx_HQ3_normal.jpg","false","ad75nyu","743","none",,"false","106014897","Sajith Premadasa","sajithpremadasa",,,,,,
"1603610228154863616","2022-12-16T06:34:33.000Z","1","@sajithpremadasa It is unfortunate in SL, that when in opposition such statements are made, once in government nothing much changes. When will SL and the ordinary people of this country see true change, that goes beyond words.",,,,"1603639699285118976",,,"0","0","https://twitter.com/DanielLakshman/status/1603639699285118976",,,,"2011-04-30T05:30:32.000Z","false","Priest in the Church of Ceylon, Diocese of Colombo","0","1828","69","342","true","290377401","false","0","Colombo","108","Lakshman Daniel","69","false","https://pbs.twimg.com/profile_banners/290377401/1572214279","https://pbs.twimg.com/profile_images/964886060114128896/5HCUTnpG_normal.jpg","false","DanielLakshman","655","none","https://t.co/eKWnHlD6bI","false","106014897","Sajith Premadasa","sajithpremadasa",,,,,,
"1603610228154863616","2022-12-16T06:51:16.000Z","1","@sajithpremadasa 𝕊𝕒𝕛𝕚𝕥𝕙 𝕚𝕤 𝕔𝕠𝕣𝕣𝕖𝕔𝕥. #𝔾𝕆𝕊𝕃 𝕚𝕤 𝕣𝕖𝕤𝕡𝕠𝕟𝕤𝕚𝕓𝕝𝕖 𝕗𝕠𝕣 𝕖𝕟𝕤𝕦𝕣𝕚𝕟𝕘 𝕤𝕖𝕔𝕦𝕣𝕚𝕥𝕪 𝕠𝕗 𝕒𝕝𝕝. 𝕎𝕙𝕖𝕟 #𝔾𝕆𝕊𝕃 𝕕𝕠𝕖𝕤 𝕟𝕠𝕥 𝕣𝕖𝕤𝕡𝕖𝕔𝕥 𝕙𝕦𝕞𝕒𝕟 𝕝𝕚𝕗𝕖 𝕥𝕙𝕚𝕤 𝕚𝕤 𝕥𝕙𝕖 𝕣𝕖𝕤𝕦𝕝𝕥","𝔾𝕆𝕊𝕃","𝔾𝕆𝕊𝕃",,"1603643908059123712",,,"0","0","https://twitter.com/MylvaganamSir/status/1603643908059123712",,,,"2010-02-14T09:05:35.000Z","false","","0","6871","83","692","true","114147390","false","0","Colombo - Sri Lanka","509","Sir Myles","83","false","https://pbs.twimg.com/profile_banners/114147390/1527494698","https://pbs.twimg.com/profile_images/1588361670925209601/QOdG3SrS_normal.jpg","false","MylvaganamSir","5469","none",,"false","106014897","Sajith Premadasa","sajithpremadasa",,,,,,
"1603610228154863616","2022-12-16T06:52:55.000Z","5","@sajithpremadasa Well, what about War Crimes, Genocide Crimes, Ethnic Cleansing crimes, Crime against Humanity, Rapists, etc  by your Beloved Sinhala terrorists called Military+ police  did against Tamils since 1948 till today?
Hypocrisy indeed by Srilankan Sinhala racist Politicians like you.",,,,"1603644323844743168",,,"0","1","https://twitter.com/SeChell6/status/1603644323844743168",,,,"2022-02-23T06:30:10.000Z","false","","0","28215","763","1623","true","1496371736895528961","false","2","","1107","செந்தில் செல்லையா(Sen)","763","false","https://pbs.twimg.com/profile_banners/1496371736895528961/1671051553","https://pbs.twimg.com/profile_images/1603132379752701954/C-sPZuLz_normal.jpg","false","SeChell6","30148","none",,"false","106014897","Sajith Premadasa","sajithpremadasa",,,,,,
"1603610228154863616","2022-12-16T06:52:58.000Z","0","@sajithpremadasa Total breakdown of law and order with this regime",,,,"1603644335043792899",,,"0","0","https://twitter.com/CandappaDivanka/status/1603644335043792899",,,,"2021-05-02T13:52:21.000Z","false","Chief Thinking Officer,living in more than 1 city.","0","8127","108","275","false","1388853810970304520","false","0","","9","Divanka Candappa","108","false",,"https://pbs.twimg.com/profile_images/1588455808345350145/_sTMuacQ_normal.jpg","false","CandappaDivanka","1523","none",,"false","106014897","Sajith Premadasa","sajithpremadasa",,,,,,
"1603610228154863616","2022-12-16T07:46:13.000Z","0","@sajithpremadasa We had that, but #GotaGoHome and #SarathWeerasekera, sadly. Now it is back to the #UNPBheeshanaya that your father started","GotaGoHome","SarathWeerasekera","UNPBheeshanaya","1603657737615073282",,,"0","0","https://twitter.com/IntWords/status/1603657737615073282",,,,"2021-09-16T02:02:58.000Z","false","Just me","0","5727","26","117","true","1438322413465313280","false","0","","323","InterestingWords","26","false",,"https://pbs.twimg.com/profile_images/1454383276873830400/QXSAYpFQ_normal.jpg","false","IntWords","3136","none",,"false","106014897","Sajith Premadasa","sajithpremadasa",,,,,,
"1603610228154863616","2022-12-16T07:52:57.000Z","0","@sajithpremadasa ඔයාගෙ පියානෝගෙ කලෙ වගේ ද?",,,,"1603659431371476993",,,"0","0","https://twitter.com/Sachi_Greenepic/status/1603659431371476993",,,,"2022-05-23T10:35:16.000Z","false","#farmer 🚜 # entrepreneur💰 # proud Srilankan 🇱🇰 # travelpartner","0","10586","6","75","false","1528685920500981760","false","0","Sri Lanka","15","Sachin_LakmalSL","6","false","https://pbs.twimg.com/profile_banners/1528685920500981760/1670257541","https://pbs.twimg.com/profile_images/1528687137331085312/4jXfvYhs_normal.jpg","false","Sachi_Greenepic","507","none",,"false","106014897","Sajith Premadasa","sajithpremadasa",,,,,,
"1603610228154863616","2022-12-16T08:46:15.000Z","1","@sajithpremadasa Didn't your dad kill innocent young people and behead them? Those went unpunished.",,,,"1603672842448830464",,,"0","0","https://twitter.com/scm_SL/status/1603672842448830464",,,,"2015-07-15T23:46:15.000Z","true","g̴̰͎̪͙̮͔̯̥̠͇̅̀̂̈́́͆͆̂̆̈́̾̔o̸̙͎̞̟̹̗͉̫̮͗͝ę̶̨̨̡̧̛͇̩͔̼̦͔̄̏̀̇͗͊̃͛̆͛̂͗̚͠͠s̸̢͖̖̩̗͇̯̈́̌͛̈́͑͒͗͐̀̃͒͊͛͠ ̷̻̬̪̆̄̂͗͒̉̊͂̈́̕̕͝ş̷͈͉͚͊̒̿̽̓͛̀̏̽͐́͊̕ͅǫ̸̛̙̪̭̮̤͎̞̩̫͚͈̿͆͊͌̿͘͠͝ḯ̵́͛͑̉̈͗͆̚","0","4393","35","16","false","3281097865","false","0","","653","m̴̻̒y̷̺̍ ̷̺̂r̸̻͒o̴̬͐f̸͙͂ḻ̶̋c̷͈͑ơ̶̙p̸̖̍t̵̖͆ḙ̶͌r̷","35","false",,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","false","scm_SL","4184","none",,"false","106014897","Sajith Premadasa","sajithpremadasa",,,,,,
"1603610228154863616","2022-12-16T08:50:08.000Z","0","@sajithpremadasa Very true it is sad that we are infested with political misfits in parliament and non of the parties are willing to blacklist them and not give nominations to them in the future sweep them out of politics",,,,"1603673819347943425",,,"0","0","https://twitter.com/Buyzer4/status/1603673819347943425",,,,"2022-07-24T03:39:10.000Z","true","","0","2","2","19","false","1551049234899542017","false","0","","2","Buyzer","2","false",,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","false","Buyzer4","335","none",,"false","106014897","Sajith Premadasa","sajithpremadasa",,,,,,
