"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","id","media/0/media_url","media/0/type","media/1/media_url","media/1/type","reply_count","retweet_count","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","user/created_at","user/default_profile_image","user/description","user/fast_followers_count","user/favourites_count","user/followers_count","user/friends_count","user/has_custom_timelines","user/id_str","user/is_translator","user/listed_count","user/location","user/media_count","user/name","user/normal_followers_count","user/possibly_sensitive","user/profile_banner_url","user/profile_image_url_https","user/protected","user/screen_name","user/statuses_count","user/translator_type","user/url","user/verified","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/screen_name","user_mentions/2/id_str","user_mentions/2/name","user_mentions/2/screen_name","user_mentions/3/id_str","user_mentions/3/name","user_mentions/3/screen_name","user_mentions/4/id_str","user_mentions/4/name","user_mentions/4/screen_name","user_mentions/5/id_str","user_mentions/5/name","user_mentions/5/screen_name"
"1542912531492048897","2022-07-02T01:17:47.000Z","0","@GotabayaR More talks. Nice. Such a relief!",,,,,,,,,"1543041209207205888",,,,,"0","0","https://twitter.com/ke9ine/status/1543041209207205888",,,,"2010-05-30T02:29:42.000Z","false","Gamer, Sri Lankan and a middle east worker! Hate politics and politicians. My account, my tweets. Deal with it!","0","608","80","129","true","149729882","false","24","Doha","744","ke9ine","80","false","https://pbs.twimg.com/profile_banners/149729882/1611604938","https://pbs.twimg.com/profile_images/1353795344254038020/m1w_sbBA_normal.jpg","false","ke9ine","2199","none","https://t.co/rPxktRtxaG","false","3191855185","Gotabaya Rajapaksa","GotabayaR",,,,,,,,,,,,,,,
"1542912531492048897","2022-07-02T01:18:26.000Z","0","@GotabayaR From the Executive to the parliament MPs shall not interfere with the CB. CB is an independent authority which provides financial stability to the country like the Brain. Only third-world countries misbehave.",,,,,,,,,"1543041372847874050",,,,,"0","0","https://twitter.com/kantharnathan/status/1543041372847874050",,,,"2013-04-22T14:20:31.000Z","false","Retired Director and Specialist Power Systems Engineer","0","145","14","73","false","1372261285","false","0","Australia","31","Kanthar P Balanathan","14","false",,"https://pbs.twimg.com/profile_images/911242410461609985/cE3PoJVN_normal.jpg","false","kantharnathan","456","none","https://t.co/R0SRpGVmN0","false","3191855185","Gotabaya Rajapaksa","GotabayaR",,,,,,,,,,,,,,,
"1542912531492048897","2022-07-02T01:23:41.000Z","0","@GotabayaR A curse of an entire country will be upon you !!! https://t.co/2z4TJ0eOyF",,,,,,,,,"1543042695052283905",,,,,"0","0","https://twitter.com/judecper/status/1543042695052283905","youtu.be/GLO7WCr0bP0","https://youtu.be/GLO7WCr0bP0","https://t.co/2z4TJ0eOyF","2009-04-28T14:40:03.000Z","false","Microsoft MVP | Cloud Services Consultant at @TechOneGlobal","0","384","334","337","true","36080886","false","24","Sri Lanka","186","Jude Perera","334","false",,"https://pbs.twimg.com/profile_images/577772875525926912/8m0RM3yF_normal.png","false","judecper","3743","none","http://t.co/ppNIkctZ2i","false","3191855185","Gotabaya Rajapaksa","GotabayaR",,,,,,,,,,,,,,,
"1542912531492048897","2022-07-02T01:26:04.000Z","0","@GotabayaR Step down මෝඩ හරකා",,,,,,,,,"1543043294724497408",,,,,"0","0","https://twitter.com/Shanleo96/status/1543043294724497408",,,,"2018-06-21T03:10:56.000Z","false","Associate Software Engineer","0","1063","35","177","false","1009634745687334912","false","0","Sri Lanka","31","Tharindu Dhanushka (Shan) 🇱🇰","35","false","https://pbs.twimg.com/profile_banners/1009634745687334912/1625625646","https://pbs.twimg.com/profile_images/1540349080962203648/_eZU5C59_normal.jpg","false","Shanleo96","347","none","https://t.co/Lu4iMqclLv","false","3191855185","Gotabaya Rajapaksa","GotabayaR",,,,,,,,,,,,,,,
"1542912531492048897","2022-07-02T01:46:19.000Z","0","@GotabayaR Had breakfast? Had a shower ? Had etc etc ? Then keep quiet 🤫! We know what you capable of",,,,,,,,,"1543048392200564738",,,,,"0","0","https://twitter.com/LankanMoral/status/1543048392200564738",,,,"2022-03-15T07:22:36.000Z","false","Power to the People ☮️🕊","0","691","29","65","true","1503632703756800001","false","1","Utopia","223","Lankan Moral","29","false","https://pbs.twimg.com/profile_banners/1503632703756800001/1658324182","https://pbs.twimg.com/profile_images/1575856227732848640/PMr8HUYi_normal.jpg","false","LankanMoral","1083","none",,"false","3191855185","Gotabaya Rajapaksa","GotabayaR",,,,,,,,,,,,,,,
"1542912531492048897","2022-07-02T02:15:14.000Z","0","@GotabayaR Thawath wadha nodhi palayang bang, magenuth kunuharapa ahagannethuwa... Moosalaya...",,,,,,,,,"1543055669124898816",,,,,"0","0","https://twitter.com/RasimAhamed5/status/1543055669124898816",,,,"2019-11-14T01:03:29.000Z","false","BELIEVE IN RASIM","0","50155","104","69","true","1194782784503582721","false","2","Qatar","10","Rasim Ahamed","104","false",,"https://pbs.twimg.com/profile_images/1194783277258805248/HJiR7uXi_normal.jpg","false","RasimAhamed5","79","none",,"false","3191855185","Gotabaya Rajapaksa","GotabayaR",,,,,,,,,,,,,,,
"1542912531492048897","2022-07-02T02:15:51.000Z","0","@GotabayaR Ponnayo gedara palayan. You cannot do anything. Kalakanniya",,,,,,,,,"1543055823273832450",,,,,"0","0","https://twitter.com/Nadeesht80/status/1543055823273832450",,,,"2022-04-27T08:07:42.000Z","true","","0","0","1","2","false","1519226695961690112","false","0","","0","Nadeesh","1","false",,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","false","Nadeesht80","4","none",,"false","3191855185","Gotabaya Rajapaksa","GotabayaR",,,,,,,,,,,,,,,
"1542912531492048897","2022-07-02T02:21:09.000Z","0","@GotabayaR It is joke.😀😀😀😀",,,,,,,,,"1543057157230174208",,,,,"0","0","https://twitter.com/ChamaraNayanag3/status/1543057157230174208",,,,"2021-01-11T10:31:32.000Z","false","srilanka","0","0","12","610","false","1348578211198693383","false","0","","3","Chamara Nayanagith","12","false",,"https://pbs.twimg.com/profile_images/1592808364613853184/0nsrDJg0_normal.jpg","false","ChamaraNayanag3","18","none",,"false","3191855185","Gotabaya Rajapaksa","GotabayaR",,,,,,,,,,,,,,,
"1542912531492048897","2022-07-02T02:26:17.000Z","0","@GotabayaR Now it's obvious, that #IMF  didn't agree to bailout #lka, why did you waste their time with the zoom discussion.
A Sri Lankan child can tell, what you need to do?","IMF","lka",,,,,,,"1543058448388079616",,,,,"0","0","https://twitter.com/Kuhant/status/1543058448388079616",,,,"2009-09-30T08:06:51.000Z","false","Interest in Political analysis without any favouritism","0","6581","65","506","true","78546643","false","0","","18","NK","65","false","https://pbs.twimg.com/profile_banners/78546643/1525357814","https://pbs.twimg.com/profile_images/1504887496395608069/8wWPulSu_normal.jpg","false","Kuhant","1426","none",,"false","3191855185","Gotabaya Rajapaksa","GotabayaR",,,,,,,,,,,,,,,
"1542912531492048897","2022-07-02T02:28:53.000Z","0","@GotabayaR First Feel the pain that SL people r suffering right now..Go to a fuel queue &amp; stay until u get fuel..Go to a Gas queue &amp; stay until u get Gas..Use public transport &amp; see how difficult it is..Buy goods from public mkts &amp; see how the prices r creeping up..Then hv these discussions",,,,,,,,,"1543059103353688064",,,,,"0","0","https://twitter.com/HarenVitharana/status/1543059103353688064",,,,"2020-07-09T08:39:52.000Z","false","Learning :D Life","0","38","3","108","false","1281145969841704962","false","0","","7","HarenV","3","false","https://pbs.twimg.com/profile_banners/1281145969841704962/1617642339","https://pbs.twimg.com/profile_images/1447201904199553029/DBKb51WN_normal.jpg","false","HarenVitharana","28","none",,"false","3191855185","Gotabaya Rajapaksa","GotabayaR",,,,,,,,,,,,,,,
