conversation_id,created_at,favorite_count,full_text,hashtags/0,hashtags/1,id,media/0/media_url,media/0/type,reply_count,retweet_count,url,user/created_at,user/default_profile_image,user/description,user/fast_followers_count,user/favourites_count,user/followers_count,user/friends_count,user/has_custom_timelines,user/id_str,user/is_translator,user/listed_count,user/location,user/media_count,user/name,user/normal_followers_count,user/possibly_sensitive,user/profile_banner_url,user/profile_image_url_https,user/protected,user/screen_name,user/statuses_count,user/translator_type,user/url,user/verified,user_mentions/0/id_str,user_mentions/0/name,user_mentions/0/screen_name,user_mentions/1/id_str,user_mentions/1/name,user_mentions/1/screen_name,user_mentions/2/id_str,user_mentions/2/name,user_mentions/2/screen_name,user_mentions/3/id_str,user_mentions/3/name,user_mentions/3/screen_name
1604386026759127040,2022-12-18T10:36:55.000Z,3,@nanayakkara77 Did you count the sex slave trafficking under this too? You are celebrating sending people out of this country by the force of circumstances rather than choice.,,,1604425469713006592,,,0,0,https://twitter.com/AmaliFernando72/status/1604425469713006592,2022-05-09T10:25:21.000Z,true,To be or Not be on a diet ….that is the question,0,6476,52,132,false,1523609954409918464,false,1,Sri Lanka,67,Amali Fernando,52,false,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,false,AmaliFernando72,1686,none,,false,1693300458,Manusha Nanayakkara,nanayakkara77,,,,,,,,,
1604386026759127040,2022-12-18T10:52:26.000Z,1,@nanayakkara77 https://t.co/JvVI6RuBPo,,,1604429373620224001,https://pbs.twimg.com/tweet_video_thumb/FkQUAhZWYAAQGJY.jpg,photo,0,0,https://twitter.com/JohannAnderson6/status/1604429373620224001,2021-04-30T16:34:40.000Z,false,Consultant in Digital Automation/fitness and powerlifting lifestyle/ Singing and playing the guitar/ Rock & roll music    ⛪️ ✝️,0,15498,72,123,false,1388169863890300932,false,1,"London, England",50,Johann Anderson,72,false,,https://pbs.twimg.com/profile_images/1399069779705712645/BCz7z8ua_normal.jpg,false,JohannAnderson6,8257,none,https://t.co/XoThx3wAdU,false,1693300458,Manusha Nanayakkara,nanayakkara77,,,,,,,,,
1604386026759127040,2022-12-18T11:00:07.000Z,2,"@nanayakkara77 An economy dependent on remittances! You should be ashamed even to mention these facts. You expect remittances to maintain the lifestyles of politicians. Do we need leaders to do this job? No. Even, clerks alone, can run these ministries.",,,1604431309593399298,,,0,0,https://twitter.com/PeirisKamil/status/1604431309593399298,2022-01-24T04:42:36.000Z,false,,0,2741,16,143,true,1485472994902568966,false,1,,4,Free flowing,16,false,,https://pbs.twimg.com/profile_images/1485473084396417024/L1qVaF1i_normal.png,false,PeirisKamil,133,none,,false,1693300458,Manusha Nanayakkara,nanayakkara77,,,,,,,,,
1604386026759127040,2022-12-18T11:13:17.000Z,30,@nanayakkara77 People leave because they feel that there are no opportunities for them in their native land. You cannot have long term sustained growth in a country without skilled labour and that is what this migration cycle is creating. Certainly not something to be proud of!,,,1604434623639195648,,,0,0,https://twitter.com/RandomNoise007/status/1604434623639195648,2019-09-27T03:39:49.000Z,false,"Portfolio Manager, Physicist and ancient history buff.

All comments are my personal views.",0,27,83,102,false,1177427546742214656,false,1,,0,Naveen Gunawardane,83,false,https://pbs.twimg.com/profile_banners/1177427546742214656/1662086331,https://pbs.twimg.com/profile_images/1388734114174431237/omb08icZ_normal.jpg,false,RandomNoise007,92,none,,false,1693300458,Manusha Nanayakkara,nanayakkara77,,,,,,,,,
1604386026759127040,2022-12-18T11:19:27.000Z,2,"@nanayakkara77 Ah yes Manusha, people leaving the country due to the high cost of living and the economic crisis due to corrupt politicians like you is your biggest achievement. Ofcourse they are contributing . Who are you still kidding to? Yourself or us?",,,1604436175472713728,,,0,0,https://twitter.com/mallawwe/status/1604436175472713728,2014-08-19T02:58:15.000Z,false,,0,239,1,23,false,2743807964,false,1,haha,0,realcmpunk2,1,false,,https://pbs.twimg.com/profile_images/535476350576889857/d3ElSN6Y_normal.jpeg,false,mallawwe,19,none,,false,1693300458,Manusha Nanayakkara,nanayakkara77,,,,,,,,,
1604386026759127040,2022-12-18T11:36:01.000Z,0,@nanayakkara77 Hopefully come elections you’ll will have a system where they can vote too???,,,1604440343298330624,,,0,0,https://twitter.com/Zumrah/status/1604440343298330624,2009-07-31T06:47:50.000Z,false,human  happy hijabi  tube light,0,24475,364,445,true,61712131,false,1,,168,Zumrah Fouzi,364,false,https://pbs.twimg.com/profile_banners/61712131/1655202443,https://pbs.twimg.com/profile_images/1515631711048323072/eG-Ju8UT_normal.jpg,false,Zumrah,3470,none,,false,1693300458,Manusha Nanayakkara,nanayakkara77,,,,,,,,,
1604386026759127040,2022-12-18T11:37:47.000Z,0,@nanayakkara77 Haa is this your achievement??,,,1604440787206520833,,,1,0,https://twitter.com/RafiudeenRiswan/status/1604440787206520833,2020-05-30T02:19:47.000Z,false,Humanity Engineer # Peace Lover # Human # Proud Srilankan,0,357,10,206,false,1266554779733557251,false,0,,1,Riswan,10,false,,https://pbs.twimg.com/profile_images/1478389419770011649/ugTFeE7Q_normal.jpg,false,RafiudeenRiswan,275,none,,false,1693300458,Manusha Nanayakkara,nanayakkara77,,,,,,,,,
1604386026759127040,2022-12-18T11:39:29.000Z,0,@nanayakkara77 Fix the leak in the bucket. Whatever your pouring in will leak out,,,1604441214035853312,,,0,0,https://twitter.com/ANailufer/status/1604441214035853312,2020-11-25T08:23:21.000Z,false,"Proud Sri Lankan Citizen, Scrolling for something Good. To Learn and Share. Views are personal and not to offend.",0,7114,31,41,false,1331513750088679424,false,0,,11,,31,false,https://pbs.twimg.com/profile_banners/1331513750088679424/1625549442,https://pbs.twimg.com/profile_images/1582988296195805184/OTsxXqcd_normal.jpg,false,ANailufer,2523,none,,false,1693300458,Manusha Nanayakkara,nanayakkara77,,,,,,,,,
1604386026759127040,2022-12-18T11:41:29.000Z,0,@nanayakkara77 You should proud if you create the jobs in Srilanka and call migrant workers back to our county,,,1604441716932874240,,,0,0,https://twitter.com/RafiudeenRiswan/status/1604441716932874240,2020-05-30T02:19:47.000Z,false,Humanity Engineer # Peace Lover # Human # Proud Srilankan,0,357,10,206,false,1266554779733557251,false,0,,1,Riswan,10,false,,https://pbs.twimg.com/profile_images/1478389419770011649/ugTFeE7Q_normal.jpg,false,RafiudeenRiswan,275,none,,false,1693300458,Manusha Nanayakkara,nanayakkara77,,,,,,,,,
1604386026759127040,2022-12-18T11:45:23.000Z,1,@nanayakkara77 You are proudly selling local labour and pathetically boasting about it...you are utterly despicable,,,1604442698240430080,,,0,0,https://twitter.com/VishKid/status/1604442698240430080,2009-09-17T08:18:43.000Z,true,,0,20,6,43,false,74964687,false,0,,0,Vish,6,false,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,false,VishKid,82,none,,false,1693300458,Manusha Nanayakkara,nanayakkara77,,,,,,,,,
